symbol,day,role,source_rows,snapshot_rows,snapshot_bytes,feature_bytes,features_sha256,snapshots_sha256,config_hash
KGHM,2017-05-08,scientific_cache,167671,111290,1676967,2088128,cc4f64ad0b63b1853670ac814b51a49cfdd8b85336834cee799db1976714c3cb,856b1099ee5d7ccf8fe51a02158c7e74f1cd37e80e3fb1a41317d0bf3b4a04fe,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-05-09,scientific_cache,115835,72269,1173217,1442419,e83f625d35069da19b005b3969e624752f8a2ea7c71f815cc501280a235db3e0,9da186033b9b54f787fd36ecd9181190a58f1d7750dbfbaf4d5c2e3137aa9dfa,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-05-10,scientific_cache,105961,73731,1212792,1458284,b44c5bc500452ca7a07ec21306f88e3908a648a7c045ecb74b630c41ff3357f3,faad87810880ee5c26f2dc775c1c2b391988f542dbf66735affcc43cfbe41270,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-05-11,scientific_cache,113985,81290,1269679,1569996,e97be9a525555e64efb5db1e327f48250801e1e1045c2310965206e742d1963f,c3c5cc876d63620703bae4633ca5e50d7312bc2920443966e5c0425dbacfe577,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-05-12,scientific_cache,102523,79842,1329099,1509522,9711f581bbba5b113c8cf714642bfca7cd30b086ab799537aba18d17cb1ef51b,8386f953698d8163a9d1ba4621b3e765450959a79ed302e7fd17f29d16f52c50,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-05-15,scientific_cache,86479,60031,946478,1164262,adfdccc4f242b1d64a924fe31f9cc1a740a7ebdaf18b9f79e4d262da61e79b38,9171b6e50ef816210af83bd13a45deb4ecd8e24d364161870a18d39fc6e7dbec,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-05-16,scientific_cache,77043,53491,1043603,1212418,8be84184c5e59acfad8d856bc837202c0252d83dfbaf91a09c877d5a676c3327,e273052ae973dacd28af7847d55faa78170aeb311da40beae2cbfe3d92ef3c8a,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-05-17,scientific_cache,91667,57070,892793,1161497,294cf4f1cb568ca9d70ed8462163b6c873b2e769aa8380b6a28358109cc74f52,0f178a2376ff6f6393c66fc628dede64b4c28cbf3ecaa81abc873c237feff950,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-05-18,scientific_cache,100986,60728,1165947,1299731,1507d2eac86bf37d6933984e446f05a34b40375ad3ad7247298fee615ff1e8c0,66606191d84b04313afb5b36729a54a57a56dd047c5d9bcef7d3d57bc8699860,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-05-19,scientific_cache,99530,69831,1225085,1387274,727638c4f828c512ae9f752d49b16e2dbe61488106224b38792a6f1ada425baf,79880121bff46ef0e6746087d2209d558c8269a7594ea77dbe2ef1f961d14a78,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-05-22,scientific_cache,74748,54223,1031235,1095056,20b8686a7ba5d9710ea93b313aeb2402ea11390ff52d578db897b0c403f06935,e5c3c8f8bfdf497076463efdda21b5d81088bb74e7afe92c66b3952e8d25d9b4,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-05-23,scientific_cache,107399,75673,1310530,1610867,c67defbc60b2942ca5dc8c072b5f1a43a9ae66f5d488019b0eee264bd5ff2e55,d03034e5c247ea7a6fd1ec840ddbee5df229dc5c3c1c299942f0d11134a5f4a9,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-05-24,scientific_cache,142384,98564,1542791,1879909,1c717383119b5cbe9f875fa9a25838a5a2f032d47dcaaf0cfc9ac7e31d2e38db,a88ec3775672e194f076be75b554c36368cdf6a98b15c155d6c9e73da297dbfb,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-05-25,scientific_cache,111386,68289,1167059,1388088,e3c23b313dd0be4c59b4d1855644b325187549c56b5a52d5a2fb961d13c913a0,eac1b3a325533d1f598225857505a1fdab8ff099f2e243c100bea9ed5cba884b,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-05-26,scientific_cache,110920,74299,1279992,1477089,72f3e7b0a621f0c8bd8fb69b43da575c514341bd4a28392803eadfeb6f703304,4b39c865ce2e68a8cc95b01b96e9a1a0b3e89d7ec268aed2058966cb16f5c312,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-05-29,scientific_cache,32781,16811,271092,326087,43525052547e4e5f9af1589f98672f2b58a3b6c6147e104467e2d06a937d4df0,8e74d500ce54abf0b84fc773b2cc98fab2510a082d8cd0e7795ba8254379bc09,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-05-30,scientific_cache,78765,47667,767724,983502,d4076397c3cee7941647bfc8b775019619be2e1fb077bfb5a1b48d608c643962,bdc913443329448030098fb2c6a1839411aa7e98e2a3bf4ff9fca9a5f6ea044f,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-05-31,scientific_cache,129612,86099,1439997,1698969,34da0497c4bf7e3a41d19c0ec0f601a2e7bfca7c04d9bcf6c963863efa0b61d7,67549afc1b36d083b7867544c641b213c5e7b64e0198ebb6c61f3cbe768bafec,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-06-01,scientific_cache,83515,53096,957402,1210185,92ce75e018b0587f4e75148dc2d868e5235cd9aa536d6872402a894099aee464,a7cd0d0daba7617bef9450fddb801279406dc93e6c95fa6f2d8d50f049c603e4,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-06-02,scientific_cache,73621,49593,820529,1045458,0fad4e5bd8d6e9d290ce5ef38e759e0cb45300b69c136bb02b487f45018eb73b,91a8fe44b1c61af8ca05313b7923b5aa72a06d825062ded455de5d44413b1f60,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-06-05,scientific_cache,45921,26606,462911,532896,cccba6a830b054c5f4e04a8065f29cb37b108a0e6490536fb81a63df11c562d1,cac96d6a66cdf2103a3bdf0b3e562bb436dab61b8e5e954e8ae4b46badfcfab2,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-06-06,scientific_cache,73370,43902,837464,1064445,c4c67b1d94deca5779b63831dae35a9d316766aa9336ef41ecdc8346c507c04c,f0f888f66d2287cb1ffd307cf9532917bd1467ae1179971289d2e076b29c7774,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-06-07,scientific_cache,97060,68071,1173758,1314503,f3c8bd406cbb239662a11ca5f2a3eefe6f803dfac8ff4d83df1aed4251f1b7b0,af8167b4b261e9823ca38742e0cad829bb6785983a642decc332ceb6e438be8e,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-06-08,scientific_cache,90097,63868,1136225,1407766,734db1b838b5adf6dd4a28b58c5bb68e09fcad9d268c3fefcfc7b4e156f7f668,e06a8f128aeb3153f5a80a40453b13c567da33128e50b55c6ae6e5ae91f63506,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-06-09,scientific_cache,104186,60723,953396,1224741,5c3a5e30f379a1b7bbe7f46f414d542d5fa72814d09e4115e86fc82452310192,58e1c35653b77634233ffb03f3b84cbbd09cd00caa59bfbfbdf37d57dc3f61c7,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-06-12,scientific_cache,85929,60156,997265,1207905,ebc26b770de367ba26ddcb57179bb53e1c351b8d9ae8af2434a3d0d736ced7cf,5a1016a00625f741c383c5e7b045168119444d10471af89d11de1a8b56650e1f,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-06-13,scientific_cache,69372,45911,853685,1103184,351ce64df49c3fb07113795327fa8a3f0ef0354c599df49f5cacbdd09352dc8e,f967103355b6a074e639d9f6eda28c26957ddb49c402928317a10c80f320e2c4,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-06-14,scientific_cache,48702,31837,515622,668395,4ce30916821a0e952e9f4c902d76274352e2482eedac004e6ad18bbbd628336d,27f9edcfd4d8590535ef3788ed545fa74862fb93518d312c6163363ac8bd780a,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-06-16,scientific_cache,70307,42678,837251,1040781,0efa784247c76681e25c65386d2a9da43820ab2cef95e26cc188774f05a9d3fb,93f2090392f3ae6b27e7c959dfd3cd78435967457ec55e4de0f3c411971f3bf4,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-06-19,scientific_cache,53783,34156,603359,723681,ee26e85cfc4cc67e51d7eb0ec2c15f2ae55fc59d510ae70bdfcf731b9df3e50a,732ff6cefccd2aa65a087b80fd10da88288e474e471972761d123bb0228b0226,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-06-20,scientific_cache,73815,51260,917569,1187339,5679a17d1f314297ed094bf1dc698d65eee0275cf55f8547cc2a93d896623503,19b5c90ff26c983721a6930caedcf69ea48dd7e06ac34f8c77f3ea9c2402fd14,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-06-21,scientific_cache,89893,59695,1089514,1297367,71ab6b00b04638fe34e54ea64f37bf04e9d135deab73ced4a0fa5d374ba188ae,c58b1eca7adeff321df06139bfe797b79e327c25861946331d70c14e130eeb0d,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-06-22,scientific_cache,77230,46794,831356,995165,9c9b1923a3930777967517798eea020b90e9a00f2c080c43a78f5a8713a17d8e,0479f2142db8d98a528b32e041ffa1621774966b6e1ceeed5d82653fe0b42233,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-06-23,scientific_cache,81766,51166,876431,1133768,6e7882033619028afc08ad13f5a71e3ef20b190815e3b306af493f9ee2234959,6fd51783825c0b916322160d1b478d88daf12ff6b4af09bb016ef1c01f554d92,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-06-26,scientific_cache,53087,27164,446717,570327,47b7c33b195a7ee30f7d879cd7f131556d85ee8421d1890a49b5027ea869e599,6f349b4d0641040d27a4d783f35013eb2b2fbdc1c56756fe6798a91964afa002,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-06-27,scientific_cache,97520,64890,1061412,1383095,e758cfd9e13ad7f2002011b4b2b9ade13ba9ee2d9a1d848a94b111ec96316624,b19d73b958c9bbd773b743b063c75eac2bacfa6e31494b46bcd00a89ec717f1a,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-06-28,scientific_cache,98368,68444,1251872,1506297,fd140eaab747fb6225865843a84e400baa183034f665cf16651dd1d68589a843,f8eeeae331a59becbcf2716953120f811c84b2b93af1e0689a64d36b17cedc35,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-06-29,scientific_cache,60078,32504,530198,616550,fb201035a5c5aa396dbdd1e5d426cff9f147faaeb23a287f9359f072fd9d0568,e04d59f6be0341a968b50aef426bd47f616bc99f25b8f44b9890c1d631cc6657,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-06-30,scientific_cache,52291,32492,525612,670073,80aa939342e1cd7ffcd8a699ddc6c3d4ac764887601a5ac59922961a222d35e6,f5397f17a1693db1bfa7c399abfeaa4cdf4746e1d9d286702b1b4402f0d2f23c,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-07-03,scientific_cache,76844,52320,1028388,1212174,afeb1256172a8a22bcdc1c46d3966674905362004600a5d6358616da4bb57a7e,0d85f6ade962bda4c881abec44e3fcd62886a78b9896b377f0d017d5bd951b17,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-07-04,scientific_cache,55415,35808,669657,799233,e2d1d60046a26954b47ad811b8249cca364872b5f71141b181b26d72b96b003f,5220bd9d7ffdac290a11a945c76a70acaaa9f3545f4c222d6cb23ae3cd9c311a,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-07-05,scientific_cache,67452,36694,743060,850886,58fa1a04831875f91c9082cb259af2f980a923c16db89e724ba6c1e04485b477,a3dd558db907b11331ec6528a69771df84af51ab3a4d99605a58daf74e6f60e5,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-07-06,scientific_cache,57316,38123,653820,776866,01ffe1e1f936eee97bab80282bca69e7d73191154f0e711e06d4d1d764fd5252,c2904d70fb40e94348f6da653719144564560fa7ddd158fe966639b2f1ae36c1,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-07-07,scientific_cache,80968,56442,912633,1217281,7bc26e8fd82b4f8526b023112ca7bf19834ee67c26d20ac7290d8797c67ca989,7b24898073a5f7bf366a0388eaec44b6b4f076f3613c933617ba6f40c2359565,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-07-10,scientific_cache,53200,29447,479008,620312,062c4b99463c288ef55a3075033275c8efd2abc5c676ed8e26b2c2e29956c2dc,93cc08b63222b9e996009d16f83da2a2f5afb1cd75a38e732cf6fa52e46737da,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-07-11,scientific_cache,52760,32907,528166,688941,4f87b19a20a3ae1c8486863295d3ac82f948144f3ed12fcf00c4cfb9f6d9ad47,0909f9791024e0770c94461bffc31adf826dbb6a63a3897191883b4e11bdd197,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-07-12,scientific_cache,85443,47006,917493,1159974,9281930124d8ef4d032a2553b8740e463cec5485764f8bcf3949cf6d1fe071e9,84c26aab464528554f2e9091b6cf68c1013a86f9e274d9a8bd59a85ef5612d76,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-07-13,scientific_cache,72596,46510,748686,1003959,b84dfafec8e488446c52bdc67834ff73c07db92188e07ff4a872b41b368b3197,bd674c73aad3c39f6a1e685cfe0c77443864055ed56d5ea2bd987cc2928c4bb4,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-07-14,scientific_cache,54067,38979,684013,889347,a9fee772c5aeb11f6b07687b6bdef4aa7d0ae247451206d54c52d90996e65930,ed3f65eaba1fbb0527a9efe1dee1e73db33093f3626c482d3b4c7c1bc2628854,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-07-17,scientific_cache,77806,49781,782736,1072560,251d39129912e7804441565aea139344441524667e58485f7f4cafde80cd6969,a885f4f4916716e7b7b99b0bdf78b1d514629fc1a4616ebe4c84baf2c84dcd45,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-07-18,scientific_cache,67175,46257,760576,1018104,c06dc7f94d749dbcbd4275672fc2895d463696b64a2a028f66198b2cba148a37,3299f31e79173d2d38297aa70f0994adf6bc39a3686bc047bcff7969ed1f58c3,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-07-19,scientific_cache,56772,30352,486705,596471,7b68437267e041f353963e903ae7433a878369990a1ffb4db2804d0bae8d1d29,cc1f97c95c32a694e3b8a814bb93cb2d86b00252610da4fe4e2cf56626fe6184,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-07-20,scientific_cache,92481,67496,1040492,1353819,cd4bcc69e0e797937db8bf331599e0b98aff4749688d03db63518410374c5d82,76b8bd367e29d20f43c2a06c0528500bcfe4e8bd59ba38d96d63e02c6676fa95,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-07-21,scientific_cache,80266,59731,927309,1157651,7a1423574e6662e4b2b2f2bb7da23375d3f8d8e611ae322fdfccf5b338f0fbb8,158a53855af6476caa4cc69592bb3d19ddc730d23701fccdad2abd85f0b88251,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-07-24,scientific_cache,68435,41793,774906,984682,e267c0a633c4cabbf773640ef1497a2503cbfec6c15feabd26f2fac660cbd77f,ce01cdd425b1a3bae4b8542dd97270c964d85b16d855510e2aa5ff1f7ef6f24e,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-07-25,scientific_cache,82287,51131,844786,1137324,ec72421f7218612333012bbe31d7bd8162dc504db25212e75df8dcabae6306ab,1e14cc5f85771773b68c6666ceffcf68cf5a150d75687d71d47fdd69a86cbd93,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-07-26,scientific_cache,85546,57461,848037,1170697,91420ee8562d3a7ff3e96a315d9d35513f707a544a25f33f0a001fd8cde5ba0c,a74b95262765c08b65c1512b25162e967c2bea6670b4e0ba485982c8b0bde5aa,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-07-27,scientific_cache,57777,39557,674086,880007,21065698380754485dac16db64f98ac9579df4b11aaf3c61885de6c772be118d,854bb972351ff12bdf60e50db43475c028c911d6956d2f254166b22e1854bb06,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-07-28,scientific_cache,53041,35678,644009,824511,826b1b91bf4780fa74e4ac40154aba9704b138278e91f4df146746e43deae9c1,6b4e8057be0e5b767dac1718643ff5f9308d2c367efea2035ec7d0a32f95feb7,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-07-31,scientific_cache,81036,49497,743685,1036931,9147766097f3e1d8bd3519f02b75882d638bb50986732e6b4334cf6af1ba3684,5d0773e590ffb4918520e9a0689cba183a48a1c10e07fa112d703f6603b16f47,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-08-01,scientific_cache,64733,41087,635410,859026,f33990065b933129715d2594b48de42a828262781d7470614b2067cf15bdb7f6,270e8ea09ab535d40ed49c439235a659003f4c6a38925c44c53e8fedd152087f,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-08-02,scientific_cache,61289,38801,582829,788156,aa62f2d7ba69ae597ce8364b5ed6c13e030adb6ece0a7192fb2415adc191b103,dd63d8b6afe8c173917f38d4595e58b40537c0a80c81430acbb4e12a7b1b8a15,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-08-03,scientific_cache,74508,56455,957214,1199517,5c3e483bc3cfbed82931657fd93b3f0fe93c84e07285807afaa4c48f5cc7dc51,1f3b03ef5d5efab3b2f5daa6f29e6832fdf5ec3931d9f9c0c7b9c399b736cd15,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-08-04,scientific_cache,51710,30510,493344,662594,727c3aae41a26158071aa3856b12e009c0aa8d14a2f6d8ee240a684e54035a97,ed647ea75ab09244497d6317d8103b5dd50c9ae2c9fad89c53744be4fc14d72a,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-08-07,scientific_cache,69053,42449,677627,917597,bfdf0f050d1d7836231ce77a347f7ab1c03f1aa81715ad19827df357a3109f3c,fb4a700a846684026e4cf63c28a98187735798a7527a73e356b12cb1bc684b0b,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-08-08,scientific_cache,91660,64549,1053551,1346602,fdddec3eb2bae932faaa79e6ed46aaa75a9a918e26fb53a4ebc0e578785b8b54,27567d8f2422df80ec9a686caa88e50bce3426f899b2a213611446c0f271e009,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-08-09,scientific_cache,73183,51458,791991,1007289,f7a2155bcaef3b80ca492e77b86eaef764087b6cee285507129c8e0ebaea9dd8,1b0de7788cd543f50ed671aef71b3adc00e2308ffacbbb43126bddd94967717f,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-08-10,scientific_cache,65995,39774,774690,918433,d23bfe2fa66f6cc05c403bde5e5d618cfdd5e83d6b5d0805b022bb5c30f7e630,fbe4ad39c32ba19d5f0aadb937508cd71b43374f4a7f34769f144a7fdeb41db4,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-08-11,scientific_cache,54837,34239,637510,857043,ccacccdcf4b3be725e92c1a89884bf6f458b367f7f27c9721897b195f7073e1d,2cb7a4c58207227ba5f2dc91c124433206a69d952df547945f928515bb5bc877,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-08-14,scientific_cache,45598,30918,494763,642699,6ebd983eca6c6f269b2f994a9423460adbdbcdac55f53b1868d76484179679d9,3c2f8a4caf523faf81a643e8d28c1f51b4cdd92044a74805a51d1c4477532f86,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-08-16,scientific_cache,93741,62039,988252,1297788,a763d04ba5ec8f6ff6140d8c6eed2b0ec6a3593c85bb031f6899ce02cf49d91d,bc5ccd2a898386b78553f454c5c44b05e8ba9b8f7e7b4ceb19b88a1aa0b098ac,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-08-17,scientific_cache,61910,40556,644566,836889,6bf67d7590672e2b7faabb132ee548b09ccc0b1b9c55e9cbc71a7d3fb506d6cc,ba893acf7f7f078587bc4af5cb50f758afdbc12c78cd90d59ccb12104cb2e9aa,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-08-18,scientific_cache,95778,71190,1106840,1528783,8af16bef3ce77bf060b7bc61dd8cf9d6d32f1a0c4a0122ccd52f2ed85aa0a038,e88c04bc04b1c10221a62100b3bafd832dba2f32f1e9d05e2045bd3ceab9d252,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-08-21,scientific_cache,41775,27275,447173,537653,412567abd5094c6f8068a1272d94408a59de6fe1052ca46b9923f85dd395669a,796e971bf81077a4a1b232ecbd90ce978f1b5c6dfb910025faa8f4f0674340f8,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-08-22,scientific_cache,65437,42573,642921,952395,77ba6f421fe8f9ccd513704d31aac57944bf96f7023f6f9ef23e14f405e0d70d,d14f06e1283a513d5bd10c010d43c05aa0b0393dd2fdf20c6d76f836e5ef5950,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-08-23,scientific_cache,52462,38091,623545,777135,3c10b0c04377174d49b5f6a251db9802e171d9411ef07c4d21f1cf696c0022b8,b5c3a87b0ac99c67c003cbcd7ec092af6ae650d7cc1b4b5a04fd97676cf1db91,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-08-24,scientific_cache,51393,34141,651210,850817,cbb8916f9db98e6e99f02687da35e0d089a5dc91abc01b8574cd202b125e9fd7,29b7225e14b2e84661d8b8fe2d5fb3a77faff39b8393f1e0b24cd73264dee190,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-08-25,scientific_cache,65665,43546,700442,929957,4fac5c472798674b0f795b245be4089cd076ba938fd2f9947c885f38517fff70,ebc3e9bfd6f89a6f3077887ac6c31c06efd2fb2a26a7efc0ae65ebb9167e4be8,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-08-28,scientific_cache,60386,37588,713773,898564,9ed9d31233d9491793489a8aba45e4cd5510d055f47093cea7b6e13cdc08f898,6e50ef70f92b43cd16f3065a68fbb66e95afde61e6ba65203d826601135cfc21,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-08-29,scientific_cache,65752,43260,844936,1041959,0dc83706b9b1fab3dad9b6bd80c2337ebd86fc4f685c352cb5fe880420fdbc17,cf1129666a517c50b4005d6ec79b08e50f0a979f857a1f31b4f7770e3b64d827,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-08-30,scientific_cache,81195,59697,927487,1207415,b56b14575f83eef3c45a42a862c33eb40888a500b0d22365d0bbe6850ce52818,a90dc7a760bc9dbeed1690de185ad299aa243f7b39918ee9f18c9901309692a8,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-08-31,scientific_cache,71718,44206,797227,999560,d41f2e9a6d19d35f09dafc7c3a61604b336598f9c8dbcb5545abf0662211caf5,16bda87b7d6f7da7ed7511b0936f55478ee5522e9b7c319719e314a348c026a2,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-09-01,scientific_cache,50307,35659,666539,857570,8a676a1f13843468a8c7e4a604a88d3b1f98ab00064d90c6a8120b526a3c4285,4213fa9f22c9bdc961b7f7f83b788ac5d4250c98ba91d1601179be0d51f33536,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-09-04,scientific_cache,40624,22394,329468,433583,b14e82cbc93588f998909bfbed9be4bce0ba28e518a5e63304d59dc8f86afef1,8bc1d8fd3ba4714129f10112e4ef63cd787303e5503a3440b935a4d1753f3e26,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-09-05,scientific_cache,107650,53129,824011,1112514,07d783780295638cd119011135d25d3fa29c5c0398dcff261e72e11b7a963325,e53c8e3e49f4178c1d62e34553d1f70eef84a0ac137adc022e8bfbd2e9dc218f,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
KGHM,2017-09-06,scientific_cache,96960,57774,857247,1204759,21f9fe774da1690e544f8e626d1ed8d90e34d5ed8a1f4d0c499f8e3cbc2d1ea8,43b5f00f893301ff1c33bef5b9337420b6460f72757db5a3e56966494c6d4329,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
